Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Spend,ROI,Location,Language,Clicks,Impressions,Customer_Segment,Date,Company
229587,Women 35-44,Increase Sales,30 Days,Twitter,"0,08","6840,37","7,36",Las Vegas,Spanish,17761,54129,Fashion,2022-07-11 00:00:00,Runway Rebels
713726,Men 25-34,Market Expansion,60 Days,Pinterest,"0,12","11769,31","0,568416298",Miami,Spanish,18307,60591,Food,2022-06-05 00:00:00,Dine Divine
778971,Women 25-34,Increase Sales,30 Days,Instagram,"0,1","7099,49","0,23",Los Angeles,French,18464,56212,Food,2022-02-23 00:00:00,Savor Street
121694,Men 35-44,Product Launch,45 Days,Facebook,"0,07","8298,5","6,17",Los Angeles,English,21736,65901,Fashion,2022-04-20 00:00:00,Vogue Visions
533534,Women 25-34,Brand Awareness,45 Days,Facebook,"0,04",10898,"0,4",Las Vegas,English,28796,86815,Fashion,2022-12-05 00:00:00,Attire Artistry
248252,Women 18-24,Increase Sales,45 Days,Facebook,"0,12","10272,22","5,41",New York,English,27090,81763,Fashion,2022-03-05 00:00:00,Glam Garments
957312,Men 25-34,Product Launch,30 Days,Twitter,"0,01","4835,24","4,89",New York,English,12321,38015,Food,2022-07-03 00:00:00,Palate Paradise
862034,Women 25-34,Brand Awareness,15 Days,Twitter,"0,15","4016,94","0,73",New York,English,10083,31387,Fashion,2022-06-21 00:00:00,Fiber Fashion
760511,Men 18-24,Brand Awareness,30 Days,Instagram,"0,04","4534,46","4,61",Miami,French,11505,35599,Food,2022-05-24 00:00:00,Gourmet Grove
973993,Men 18-24,Market Expansion,30 Days,Instagram,"0,01","4722,39","3,41",Los Angeles,English,12018,37118,Food,2022-03-12 00:00:00,Feast Flavors
153325,Men 35-44,Increase Sales,15 Days,Twitter,"0,11","565,76","1,63",Miami,Spanish,2177,7969,Food,2022-07-18 00:00:00,Dine Divine
220610,Women 25-34,Increase Sales,15 Days,Pinterest,"0,02","2753,62","0,378944199",Austin,English,3960,13878,Food,2022-05-22 00:00:00,Palate Paradise
908391,Men 35-44,Product Launch,30 Days,Facebook,"0,05","5556,63","7,99",Austin,French,14284,43830,Fashion,2022-02-12 00:00:00,Glam Garments
843282,Women 18-24,Product Launch,45 Days,Facebook,"0,14","11321,56","7,33",Las Vegas,French,29954,90244,Food,2022-05-15 00:00:00,Dine Divine
609735,Women 18-24,Brand Awareness,30 Days,Instagram,"0,12","6348,23","5,42",Las Vegas,French,16440,50214,Food,2022-04-08 00:00:00,Savor Street
484144,Men 18-24,Product Launch,45 Days,Twitter,"0,05","7805,06","0,39",Austin,French,20383,61895,Fashion,2022-09-06 00:00:00,Glam Garments
176077,Men 18-24,Brand Awareness,30 Days,Pinterest,"0,15","7455,04","1,133257652",Los Angeles,English,11403,38113,Food,2022-08-29 00:00:00,Nosh Nirvana
969284,Men 25-34,Brand Awareness,15 Days,Pinterest,"0,04",500,"1,329879642",New York,French,794,3569,Food,2022-04-28 00:00:00,Gourmet Grove
907304,Women 35-44,Increase Sales,30 Days,Instagram,"0,12","5391,15","0,09",Las Vegas,French,13839,42512,Fashion,2022-03-04 00:00:00,Glam Garments
689154,Men 18-24,Market Expansion,30 Days,Instagram,"0,02","6703,42","5,76",Austin,Spanish,17384,53013,Food,2022-07-14 00:00:00,Gastronomy Guild
927593,Men 25-34,Increase Sales,45 Days,Twitter,"0,11","8839,91","5,35",New York,Spanish,23194,70222,Food,2022-12-03 00:00:00,Bistro Bliss
300443,Men 25-34,Product Launch,30 Days,Facebook,"0,09","5696,43","0,16",Miami,French,14667,44964,Fashion,2022-06-18 00:00:00,Silk & Style
168236,Men 25-34,Market Expansion,30 Days,Facebook,"0,1","6310,84","5,15",Miami,English,16339,49918,Fashion,2022-06-16 00:00:00,Silk & Style
783321,Men 25-34,Increase Sales,30 Days,Twitter,"0,05","6734,23","7,46",New York,French,17470,53267,Fashion,2022-10-04 00:00:00,Fiber Fashion
242910,Men 25-34,Product Launch,60 Days,Twitter,"0,13","13170,2","2,52",Miami,Spanish,34799,104594,Fashion,2022-12-22 00:00:00,Glam Garments
632360,Women 35-44,Product Launch,60 Days,Pinterest,"0,03","13387,33","0,239521333",Miami,French,20742,68520,Food,2022-04-17 00:00:00,Gastronomy Guild
210069,Men 35-44,Brand Awareness,60 Days,Twitter,"0,05","13475,35","4,02",New York,English,35523,106739,Food,2022-06-06 00:00:00,Nosh Nirvana
702753,Men 18-24,Market Expansion,15 Days,Twitter,"0,14",500,"2,01",Los Angeles,French,1063,4669,Food,2022-01-20 00:00:00,Nosh Nirvana
137880,Men 35-44,Market Expansion,45 Days,Instagram,"0,14","10990,12","4,09",Miami,French,29041,87541,Food,2022-11-11 00:00:00,Gourmet Grove
639280,Women 35-44,Market Expansion,60 Days,Twitter,"0,09","11421,34","0,4",Austin,French,30224,91045,Fashion,2022-09-07 00:00:00,Chic Couture
707199,Men 25-34,Market Expansion,15 Days,Instagram,"0,04","1911,55","1,15",New York,English,4693,15421,Food,2022-06-04 00:00:00,Culinary Quest
589854,Women 18-24,Increase Sales,45 Days,Facebook,"0,08","9949,91","5,25",Los Angeles,Spanish,26210,79155,Fashion,2022-02-02 00:00:00,Chic Couture
416053,Women 18-24,Brand Awareness,60 Days,Instagram,"0,13","13744,42","5,29",Las Vegas,Spanish,36127,108529,Food,2022-06-11 00:00:00,Culinary Quest
424890,Women 35-44,Brand Awareness,60 Days,Pinterest,"0,03","13589,35","1,158282269",Austin,English,21019,69425,Fashion,2022-04-10 00:00:00,Vogue Visions
306924,Women 35-44,Increase Sales,60 Days,Facebook,"0,12","13061,12","6,85",New York,Spanish,34530,103800,Food,2022-03-17 00:00:00,Palate Paradise
918830,Men 18-24,Market Expansion,45 Days,Instagram,"0,04","10978,87","0,29",Los Angeles,French,29012,87455,Food,2022-09-29 00:00:00,Palate Paradise
135863,Women 35-44,Product Launch,45 Days,Pinterest,"0,06","7943,74","0,564841353",Las Vegas,English,12193,40684,Food,2022-03-02 00:00:00,Gastronomy Guild
511419,Men 25-34,Brand Awareness,15 Days,Instagram,"0,06","1651,95","6,22",Miami,English,4118,13718,Food,2022-04-24 00:00:00,Culinary Quest
469792,Men 18-24,Increase Sales,15 Days,Instagram,"0,12","3191,34","3,76",Los Angeles,Spanish,7872,24838,Fashion,2022-02-19 00:00:00,Glam Garments
704716,Women 25-34,Increase Sales,15 Days,Twitter,"0,09","2923,07","6,46",Austin,English,7178,22783,Food,2022-07-02 00:00:00,Palate Paradise
621461,Men 18-24,Increase Sales,60 Days,Instagram,"0,05","12916,42","3,27",Las Vegas,French,34167,102724,Food,2022-08-09 00:00:00,Dine Divine
371052,Men 35-44,Increase Sales,30 Days,Instagram,"0,11","6724,21","2,99",Los Angeles,English,17444,53188,Food,2022-08-21 00:00:00,Dine Divine
955145,Men 18-24,Brand Awareness,30 Days,Facebook,"0,04","7342,64","1,71",Austin,French,19118,58148,Food,2022-03-14 00:00:00,Savor Street
877711,Men 18-24,Market Expansion,30 Days,Pinterest,"0,02","5834,28","0,595228388",Los Angeles,English,8835,29749,Food,2022-04-04 00:00:00,Dine Divine
216359,Men 18-24,Product Launch,15 Days,Instagram,"0,03","2872,63","0,22",New York,English,7042,22378,Fashion,2022-09-09 00:00:00,Runway Rebels
682004,Men 25-34,Market Expansion,30 Days,Facebook,"0,11","7341,69","5,85",Los Angeles,Spanish,19115,58139,Food,2022-03-23 00:00:00,Gourmet Grove
419437,Men 18-24,Product Launch,15 Days,Twitter,"0,08","3696,53","6,47",New York,English,9217,28820,Fashion,2022-09-24 00:00:00,Attire Artistry
685153,Men 25-34,Brand Awareness,30 Days,Pinterest,"0,06","7451,66","1,185094358",Las Vegas,French,11398,38094,Food,2022-07-11 00:00:00,Nosh Nirvana
213150,Women 18-24,Brand Awareness,15 Days,Pinterest,"0,02","1239,08","0,563053881",New York,Spanish,1935,7284,Fashion,2022-10-18 00:00:00,Vogue Visions
948277,Men 18-24,Product Launch,60 Days,Pinterest,"0,04","12426,5","1,285192826",Los Angeles,English,19320,63889,Food,2022-03-07 00:00:00,Gourmet Grove
433009,Men 18-24,Brand Awareness,45 Days,Facebook,"0,14","8251,44","2,26",Miami,French,21603,65510,Fashion,2022-04-09 00:00:00,Chic Couture
445948,Men 35-44,Product Launch,60 Days,Twitter,"0,04","13645,73","0,02",Austin,English,35913,107895,Food,2022-01-10 00:00:00,Savor Street
182990,Women 18-24,Brand Awareness,60 Days,Pinterest,"0,07","12350,4","0,741801144",Miami,French,19203,63510,Food,2022-09-14 00:00:00,Dine Divine
240817,Women 35-44,Increase Sales,60 Days,Instagram,"0,08","14894,19","0,4",Austin,French,38260,114848,Fashion,2022-04-14 00:00:00,Silk & Style
879414,Women 25-34,Product Launch,15 Days,Facebook,"0,04","1813,04","1,5",Austin,French,4466,14748,Food,2022-01-04 00:00:00,Bistro Bliss
692413,Women 25-34,Market Expansion,45 Days,Twitter,"0,14","10084,05","2,67",New York,French,26581,80254,Fashion,2022-08-06 00:00:00,Vogue Visions
704412,Men 18-24,Brand Awareness,15 Days,Pinterest,"0,06","2564,3","1,08499589",Austin,English,3680,12967,Fashion,2022-04-14 00:00:00,Style Sphere
128400,Women 35-44,Increase Sales,45 Days,Twitter,"0,03","8061,51","5,81",Miami,English,21083,63970,Food,2022-10-06 00:00:00,Gastronomy Guild
516827,Women 25-34,Product Launch,60 Days,Twitter,"0,14","14274,65","4,27",Las Vegas,French,37226,111785,Fashion,2022-01-25 00:00:00,Chic Couture
104825,Men 18-24,Market Expansion,15 Days,Facebook,"0,02","2533,86","3,32",Austin,Spanish,6195,19871,Food,2022-05-26 00:00:00,Dine Divine
679457,Men 35-44,Market Expansion,30 Days,Facebook,"0,1","7193,52","4,76",Miami,Spanish,18724,56982,Fashion,2022-10-09 00:00:00,Mode Maven
459964,Men 18-24,Market Expansion,60 Days,Twitter,"0,05","12511,85","5,36",Austin,English,33115,99607,Fashion,2022-04-07 00:00:00,Chic Couture
853344,Men 18-24,Product Launch,60 Days,Pinterest,"0,1","12198,05","0,543391682",Austin,French,18969,62748,Fashion,2022-04-12 00:00:00,Fiber Fashion
126877,Women 18-24,Increase Sales,45 Days,Facebook,"0,08","9208,26","0,06",Los Angeles,Spanish,24189,73168,Food,2022-02-03 00:00:00,Palate Paradise
161878,Men 25-34,Market Expansion,60 Days,Instagram,"0,13","14349,21","7,77",New York,Spanish,37361,112185,Food,2022-09-01 00:00:00,Dine Divine
577676,Men 25-34,Increase Sales,30 Days,Facebook,"0,09","6446,38","2,2",Austin,Spanish,16700,50987,Food,2022-12-26 00:00:00,Epicurean Edge
428808,Men 18-24,Increase Sales,60 Days,Instagram,"0,02","13117,2","2,37",Austin,Spanish,34666,104202,Fashion,2022-01-08 00:00:00,Vogue Visions
288162,Women 25-34,Market Expansion,15 Days,Pinterest,"0,03","3655,32","1,338817005",Miami,English,5348,18395,Fashion,2022-11-12 00:00:00,Glam Garments
719436,Women 35-44,Brand Awareness,45 Days,Instagram,"0,11","11263,29","3,9",Miami,French,29795,89773,Fashion,2022-07-26 00:00:00,Vogue Visions
918947,Men 25-34,Brand Awareness,30 Days,Instagram,"0,13","7170,08","6,9",New York,Spanish,18660,56791,Fashion,2022-07-19 00:00:00,Silk & Style
797388,Women 18-24,Brand Awareness,60 Days,Facebook,"0,03","13454,38","7,67",Miami,French,35476,106601,Fashion,2022-08-25 00:00:00,Silk & Style
817004,Women 35-44,Increase Sales,30 Days,Facebook,"0,04","7240,82","0,69",Miami,English,18848,57349,Fashion,2022-11-26 00:00:00,Style Sphere
522284,Men 35-44,Increase Sales,45 Days,Pinterest,"0,07","9100,4","0,852624448",Las Vegas,English,14031,46669,Food,2022-12-20 00:00:00,Savor Street
134091,Women 25-34,Product Launch,60 Days,Pinterest,"0,08","11713,59","0,575566189",Miami,English,18214,60290,Food,2022-02-10 00:00:00,Savor Street
390933,Women 35-44,Product Launch,45 Days,Instagram,"0,1","10110,89","7,23",Los Angeles,Spanish,26655,80472,Fashion,2022-06-21 00:00:00,Runway Rebels
866403,Women 18-24,Market Expansion,30 Days,Twitter,"0,09","5040,25","3,37",New York,English,12878,39665,Fashion,2022-12-05 00:00:00,Runway Rebels
658183,Men 25-34,Increase Sales,60 Days,Instagram,"0,14",15000,"6,19",Austin,Spanish,38512,115594,Food,2022-01-23 00:00:00,Gastronomy Guild
331720,Men 25-34,Brand Awareness,45 Days,Twitter,"0,06","9109,53","0,96",Las Vegas,French,23918,72365,Fashion,2022-10-02 00:00:00,Vogue Visions
654846,Women 25-34,Increase Sales,30 Days,Pinterest,"0,03","6296,58","0,580928607",New York,French,9572,32150,Food,2022-06-08 00:00:00,Gourmet Grove
921692,Women 18-24,Product Launch,60 Days,Twitter,"0,04","11933,88","1,32",Los Angeles,French,31598,95113,Fashion,2022-12-19 00:00:00,Mode Maven
986300,Women 35-44,Market Expansion,60 Days,Twitter,"0,01","14048,27","6,8",Austin,Spanish,36771,110437,Fashion,2022-05-19 00:00:00,Silk & Style
683935,Women 18-24,Brand Awareness,60 Days,Instagram,"0,1","13160,09","6,81",Los Angeles,French,34774,104521,Food,2022-01-03 00:00:00,Culinary Quest
865783,Men 18-24,Market Expansion,45 Days,Pinterest,"0,07","9558,3","0,552329045",Miami,Spanish,14768,49070,Fashion,2022-08-13 00:00:00,Trend Tailors
905246,Men 35-44,Increase Sales,60 Days,Instagram,"0,14","11955,07","3,67",Austin,Spanish,31652,95274,Fashion,2022-04-17 00:00:00,Glam Garments
123312,Men 18-24,Increase Sales,60 Days,Pinterest,"0,14","13195,73","0,42005607",New York,French,20474,67650,Food,2022-06-12 00:00:00,Gastronomy Guild
267206,Women 35-44,Product Launch,60 Days,Instagram,"0,12","13063,85","3,45",Las Vegas,French,34538,103823,Fashion,2022-01-11 00:00:00,Style Sphere
581752,Women 35-44,Increase Sales,15 Days,Facebook,"0,1","1376,29","5,08",New York,English,3559,12063,Fashion,2022-11-20 00:00:00,Runway Rebels
419858,Women 18-24,Market Expansion,30 Days,Facebook,"0,1","4393,94","7,98",Austin,French,11119,34453,Food,2022-12-28 00:00:00,Culinary Quest
148907,Women 25-34,Brand Awareness,60 Days,Pinterest,"0,01","12171,67","0,988472368",New York,English,18924,62600,Fashion,2022-09-11 00:00:00,Mode Maven
595060,Men 35-44,Increase Sales,30 Days,Instagram,"0,08","4679,76","5,9",New York,Spanish,11901,36771,Food,2022-10-27 00:00:00,Culinary Quest
257465,Men 18-24,Increase Sales,15 Days,Instagram,"0,08",500,"6,87",Los Angeles,English,2006,7461,Food,2022-10-02 00:00:00,Epicurean Edge
126729,Women 18-24,Brand Awareness,30 Days,Facebook,"0,06","6696,76","3,49",New York,English,17367,52962,Fashion,2022-09-06 00:00:00,Glam Garments
714974,Women 18-24,Increase Sales,30 Days,Twitter,"0,14","6427,12","0,02",Los Angeles,Spanish,16651,50842,Food,2022-10-27 00:00:00,Palate Paradise
450902,Men 35-44,Increase Sales,45 Days,Twitter,"0,08","9442,49","6,45",Miami,French,24819,75034,Fashion,2022-11-08 00:00:00,Runway Rebels
695914,Women 35-44,Product Launch,60 Days,Instagram,"0,13","13266,22","7,02",Austin,Spanish,35030,105279,Fashion,2022-10-27 00:00:00,Silk & Style
186842,Women 35-44,Product Launch,60 Days,Instagram,"0,14","13749,02","6,99",Austin,French,36135,108553,Fashion,2022-02-06 00:00:00,Fiber Fashion
211414,Women 25-34,Brand Awareness,60 Days,Twitter,"0,12","12103,48","5,3",Las Vegas,Spanish,32040,96422,Food,2022-12-08 00:00:00,Savor Street
580405,Women 18-24,Increase Sales,15 Days,Facebook,"0,1","1482,57","2,27",Las Vegas,English,3769,12684,Food,2022-08-03 00:00:00,Dine Divine
674423,Men 18-24,Product Launch,45 Days,Facebook,"0,12","9235,55","2,77",New York,English,24262,73383,Food,2022-07-26 00:00:00,Feast Flavors
403430,Women 25-34,Product Launch,60 Days,Pinterest,"0,11","11791,92","1,158282269",Las Vegas,French,18341,60704,Fashion,2022-08-25 00:00:00,Glam Garments
164548,Men 18-24,Market Expansion,15 Days,Twitter,"0,09","1943,74","1,77",New York,Spanish,4769,15646,Food,2022-04-22 00:00:00,Bistro Bliss
617871,Men 25-34,Increase Sales,45 Days,Instagram,"0,08","10702,87","5,64",Las Vegas,English,28273,85266,Fashion,2022-06-11 00:00:00,Attire Artistry
125940,Men 25-34,Product Launch,45 Days,Instagram,"0,12","7801,56","4,16",Las Vegas,English,20373,61864,Food,2022-09-14 00:00:00,Gastronomy Guild
891644,Women 35-44,Increase Sales,30 Days,Pinterest,"0,01","5393,35","0,965235224",Los Angeles,French,8130,27457,Food,2022-10-04 00:00:00,Savor Street
358761,Women 18-24,Product Launch,60 Days,Facebook,"0,06","14157,22","3,69",Austin,English,36994,111097,Food,2022-11-11 00:00:00,Gastronomy Guild
322377,Women 35-44,Increase Sales,45 Days,Instagram,"0,09","7868,47","3,82",Los Angeles,Spanish,20550,62390,Fashion,2022-11-23 00:00:00,Fiber Fashion
394598,Men 25-34,Brand Awareness,15 Days,Pinterest,"0,03","1257,71","1,256593264",Las Vegas,Spanish,1956,7351,Fashion,2022-02-12 00:00:00,Fiber Fashion
915430,Men 25-34,Brand Awareness,45 Days,Instagram,"0,13","8273,08","4,38",Las Vegas,English,21665,65692,Food,2022-10-25 00:00:00,Epicurean Edge
700867,Women 35-44,Product Launch,45 Days,Facebook,"0,09","11058,79","2,27",Los Angeles,French,29238,88122,Fashion,2022-07-15 00:00:00,Chic Couture
844183,Women 25-34,Product Launch,15 Days,Twitter,"0,06","2462,05","3,29",Austin,Spanish,6016,19340,Food,2022-09-19 00:00:00,Culinary Quest
231151,Men 25-34,Increase Sales,60 Days,Facebook,"0,05","14363,2","4,53",Las Vegas,French,37387,112260,Food,2022-12-30 00:00:00,Epicurean Edge
441347,Men 25-34,Brand Awareness,15 Days,Pinterest,"0,11",500,"0,019662199",Austin,English,1157,4749,Fashion,2022-12-12 00:00:00,Chic Couture
645555,Men 18-24,Market Expansion,15 Days,Instagram,"0,09","2086,68","3,77",New York,French,5105,16642,Fashion,2022-03-18 00:00:00,Fiber Fashion
696168,Men 35-44,Market Expansion,45 Days,Instagram,"0,1","11051,32","6,34",Austin,French,29214,88053,Fashion,2022-03-16 00:00:00,Glam Garments
655564,Women 35-44,Increase Sales,15 Days,Pinterest,"0,13","819,36","0,241308806",New York,French,1495,5852,Fashion,2022-10-28 00:00:00,Fiber Fashion
252762,Women 35-44,Increase Sales,30 Days,Facebook,"0,11","5722,94","3,82",New York,Spanish,14741,45182,Fashion,2022-09-17 00:00:00,Vogue Visions
540305,Women 35-44,Product Launch,60 Days,Facebook,"0,13","14399,86","7,56",Las Vegas,Spanish,37452,112455,Fashion,2022-03-15 00:00:00,Fiber Fashion
374605,Women 25-34,Market Expansion,60 Days,Twitter,"0,14","12306,92","0,24",New York,English,32581,98024,Food,2022-08-09 00:00:00,Savor Street
632531,Women 25-34,Market Expansion,60 Days,Twitter,"0,07","13316,16","4,98",Miami,French,35147,105625,Food,2022-07-06 00:00:00,Palate Paradise
576446,Men 35-44,Product Launch,45 Days,Instagram,"0,07","9512,2","4,57",Las Vegas,English,25014,75612,Fashion,2022-06-02 00:00:00,Runway Rebels
246300,Men 18-24,Brand Awareness,15 Days,Facebook,"0,05","3452,68","4,6",Los Angeles,Spanish,8558,26868,Fashion,2022-06-30 00:00:00,Mode Maven
128951,Women 25-34,Brand Awareness,60 Days,Instagram,"0,15","11400,45","6,15",Los Angeles,English,30164,90868,Food,2022-05-17 00:00:00,Savor Street
299753,Men 25-34,Market Expansion,30 Days,Twitter,"0,01","5386,83","6,48",Los Angeles,English,13826,42474,Food,2022-11-13 00:00:00,Culinary Quest
371728,Men 25-34,Increase Sales,45 Days,Pinterest,"0,14","11207,77","1,269105572",Los Angeles,French,17413,57680,Food,2022-04-10 00:00:00,Gourmet Grove
268369,Men 35-44,Brand Awareness,15 Days,Facebook,"0,1","3446,13","0,87",Los Angeles,French,8543,26824,Food,2022-10-07 00:00:00,Savor Street
342510,Men 25-34,Market Expansion,30 Days,Facebook,"0,08","6617,18","1,2",Austin,French,17152,52325,Fashion,2022-01-24 00:00:00,Chic Couture
544211,Women 25-34,Brand Awareness,15 Days,Twitter,"0,03","1949,14","5,91",New York,English,4781,15680,Fashion,2022-01-13 00:00:00,Vogue Visions
196804,Men 35-44,Product Launch,60 Days,Twitter,"0,06","13852,4","7,6",New York,Spanish,36358,109214,Food,2022-01-04 00:00:00,Epicurean Edge
910869,Women 35-44,Brand Awareness,15 Days,Facebook,"0,14","2040,2","3,35",Austin,English,4997,16321,Food,2022-11-02 00:00:00,Dine Divine
601477,Men 18-24,Market Expansion,15 Days,Pinterest,"0,12","2224,32","0,607740696",Las Vegas,English,3195,11387,Fashion,2022-06-28 00:00:00,Glam Garments
396876,Men 35-44,Brand Awareness,45 Days,Pinterest,"0,04","10358,42","0,750738507",Austin,French,16049,53241,Food,2022-07-21 00:00:00,Feast Flavors
496641,Women 18-24,Market Expansion,60 Days,Twitter,"0,04","13896,36","4,3",Austin,Spanish,36448,109479,Food,2022-10-15 00:00:00,Gastronomy Guild
677115,Women 18-24,Market Expansion,60 Days,Pinterest,"0,09","14448,84","0,936635662",New York,French,22051,72782,Fashion,2022-03-08 00:00:00,Fiber Fashion
508901,Women 18-24,Market Expansion,15 Days,Twitter,"0,05","2035,42","3,13",Austin,English,4987,16291,Fashion,2022-11-18 00:00:00,Vogue Visions
847780,Men 35-44,Brand Awareness,45 Days,Facebook,"0,09","8429,24","4,38",Austin,English,22096,66968,Food,2022-01-10 00:00:00,Savor Street
681160,Men 18-24,Market Expansion,45 Days,Twitter,"0,12","8504,32","7,22",Austin,Spanish,22299,67572,Fashion,2022-08-25 00:00:00,Vogue Visions
962582,Men 25-34,Product Launch,45 Days,Instagram,"0,12","10722,23","4,15",New York,Spanish,28321,85408,Fashion,2022-01-23 00:00:00,Silk & Style
790240,Women 35-44,Market Expansion,30 Days,Pinterest,"0,14","6186,26","1,312004915",Las Vegas,French,9396,31575,Food,2022-08-19 00:00:00,Epicurean Edge
438785,Men 35-44,Brand Awareness,15 Days,Facebook,"0,1","3197,3","0,97",New York,French,7887,24881,Food,2022-02-03 00:00:00,Gastronomy Guild
987355,Women 25-34,Brand Awareness,60 Days,Pinterest,"0,14","11463,47","0,695326856",Miami,Spanish,17822,59013,Food,2022-05-29 00:00:00,Nosh Nirvana
684591,Women 35-44,Product Launch,60 Days,Instagram,"0,03","12386,48","7,42",Los Angeles,Spanish,32791,98647,Food,2022-12-25 00:00:00,Bistro Bliss
160561,Women 35-44,Increase Sales,45 Days,Facebook,"0,05","9329,69","6,64",Miami,Spanish,24510,74119,Fashion,2022-01-28 00:00:00,Style Sphere
112790,Men 25-34,Increase Sales,45 Days,Instagram,"0,04","10024,01","1,17",Los Angeles,English,26414,79759,Fashion,2022-06-29 00:00:00,Glam Garments
629696,Men 25-34,Increase Sales,30 Days,Instagram,"0,09","6627,65","1,29",New York,Spanish,17183,52415,Food,2022-03-12 00:00:00,Feast Flavors
972738,Men 25-34,Product Launch,45 Days,Facebook,"0,13","11355,95","1,98",Las Vegas,English,30046,90517,Fashion,2022-12-05 00:00:00,Glam Garments
544425,Women 35-44,Increase Sales,30 Days,Facebook,"0,12","4913,08","5,02",Los Angeles,French,12535,38649,Food,2022-08-19 00:00:00,Epicurean Edge
173879,Men 25-34,Market Expansion,15 Days,Twitter,"0,05","3467,55","6,02",Los Angeles,Spanish,8596,26981,Fashion,2022-01-18 00:00:00,Fiber Fashion
880371,Women 35-44,Brand Awareness,15 Days,Facebook,"0,14","2386,6","1,06",Miami,Spanish,5835,18803,Food,2022-12-23 00:00:00,Culinary Quest
886635,Women 25-34,Increase Sales,30 Days,Instagram,"0,03","5152,2","1,52",Los Angeles,Spanish,13199,40614,Food,2022-03-06 00:00:00,Epicurean Edge
691103,Women 18-24,Increase Sales,60 Days,Pinterest,"0,09","12007,91","0,184109682",Austin,Spanish,18670,61775,Food,2022-04-12 00:00:00,Gourmet Grove
925947,Men 35-44,Increase Sales,15 Days,Instagram,"0,04","1063,21","3,45",Miami,English,2977,10339,Fashion,2022-11-13 00:00:00,Vogue Visions
527924,Men 35-44,Increase Sales,15 Days,Twitter,"0,06","4104,34","6,9",Miami,French,10328,32112,Fashion,2022-04-03 00:00:00,Silk & Style
262533,Women 35-44,Market Expansion,45 Days,Twitter,"0,08","10860,74","4,19",New York,Spanish,28698,86524,Food,2022-06-10 00:00:00,Savor Street
135279,Women 35-44,Market Expansion,60 Days,Facebook,"0,07","13042,6","7,39",Las Vegas,Spanish,34483,103659,Fashion,2022-11-22 00:00:00,Trend Tailors
809357,Women 35-44,Market Expansion,60 Days,Instagram,"0,07","12562,27","4,62",New York,French,33247,99998,Food,2022-10-07 00:00:00,Gourmet Grove
250803,Women 25-34,Brand Awareness,15 Days,Instagram,"0,1",500,"1,59",Las Vegas,French,832,3984,Fashion,2022-01-30 00:00:00,Attire Artistry
179548,Men 25-34,Market Expansion,15 Days,Instagram,"0,08","2958,09","0,32",Los Angeles,Spanish,7267,23044,Food,2022-07-17 00:00:00,Culinary Quest
315296,Women 18-24,Brand Awareness,15 Days,Twitter,"0,07","3799,7","2,63",New York,French,9496,29649,Fashion,2022-02-09 00:00:00,Runway Rebels
494247,Men 35-44,Product Launch,30 Days,Instagram,"0,09","6384,24","6,15",Miami,Spanish,16536,50500,Food,2022-04-01 00:00:00,Nosh Nirvana
938831,Men 35-44,Brand Awareness,30 Days,Pinterest,"0,02","5656,59","0,58986597",New York,French,8553,28831,Fashion,2022-01-07 00:00:00,Vogue Visions
811943,Men 25-34,Brand Awareness,60 Days,Instagram,"0,02","14827,26","3,98",Miami,Spanish,38163,114560,Fashion,2022-08-29 00:00:00,Style Sphere
793807,Men 35-44,Product Launch,60 Days,Twitter,"0,08",15000,"1,21",Miami,Spanish,38665,116046,Food,2022-06-03 00:00:00,Palate Paradise
774619,Men 35-44,Market Expansion,15 Days,Twitter,"0,05","3925,14","6,95",New York,French,9835,30651,Fashion,2022-05-25 00:00:00,Fiber Fashion
788441,Men 35-44,Increase Sales,60 Days,Facebook,"0,04","12571,23","5,59",Los Angeles,Spanish,33271,100068,Fashion,2022-12-14 00:00:00,Glam Garments
155352,Women 18-24,Market Expansion,30 Days,Instagram,"0,13","4973,38","3,44",Las Vegas,English,12696,39127,Fashion,2022-09-29 00:00:00,Style Sphere
253981,Men 35-44,Product Launch,30 Days,Instagram,"0,12","5221,31","7,16",New York,English,13381,41156,Fashion,2022-12-05 00:00:00,Runway Rebels
236287,Women 35-44,Market Expansion,30 Days,Pinterest,"0,05","7435,75","1,093933254",New York,Spanish,11374,38018,Fashion,2022-01-25 00:00:00,Mode Maven
528193,Men 25-34,Product Launch,30 Days,Instagram,"0,11","5102,57","2,08",Austin,French,13055,40190,Fashion,2022-12-07 00:00:00,Glam Garments
391754,Women 35-44,Market Expansion,15 Days,Twitter,"0,04","4064,86","0,6",Los Angeles,Spanish,10216,31779,Fashion,2022-02-03 00:00:00,Silk & Style
133434,Men 25-34,Increase Sales,30 Days,Pinterest,"0,07","6222,73","0,797212796",Los Angeles,Spanish,9453,31764,Fashion,2022-02-16 00:00:00,Chic Couture
550201,Women 18-24,Brand Awareness,45 Days,Pinterest,"0,05","7944,76","0,243096279",Miami,Spanish,12195,40690,Food,2022-12-14 00:00:00,Savor Street
149508,Men 25-34,Market Expansion,30 Days,Pinterest,"0,13","5981,07","0,607740696",Austin,French,9076,30535,Fashion,2022-06-23 00:00:00,Trend Tailors
534764,Women 18-24,Market Expansion,15 Days,Instagram,"0,11",500,"3,83",Miami,French,1474,5885,Food,2022-03-07 00:00:00,Nosh Nirvana
